68	2	11	5	0	26.11302104	27.6001909	28.17435691	27.57595793	27.05055536	25.96238317	25.61946949	24.38594214	24.26863074	24.68516833	25.64405149	25.9950474	26.87890263
69	1	7	1	34	3.011669579	-8.930047656	-7.445561936	-4.741866388	0.792693939	7.927582994	10.1482793	16.04232877	13.54133354	9.038879517	2.380968986	-1.42781506	-4.003339508
70	1	7	1	35	11.48162481	4.10390806	5.017654119	7.329351217	9.897556113	13.16595771	15.39873474	19.5599083	19.37727846	16.1720351	12.43529641	7.254648219	5.518205694
71	2	12	4	0	25.45680907	24.50048774	24.41495174	24.93267441	25.01544446	25.16757775	25.12471489	25.0643538	25.99516206	26.80992815	27.13923482	26.63361818	24.6963583
72	1	11	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
73	2	3	4	36	24.89365502	25.71469349	26.11724169	26.10670987	25.91826511	25.30679168	24.81393081	23.66726024	23.9875867	24.1209209	24.05632913	24.51831125	24.96397503
74	2	6	2	0	8.218904545	-2.684635685	-0.62587811	2.395882155	6.624466621	12.0221756	14.11039789	18.23683945	18.74081494	14.16814711	9.502908789	3.732804332	-0.259112837
75	1	7	1	37	9.77832683	0.663950332	2.087000795	5.135485547	9.07420221	13.10943422	15.28873546	18.22920361	18.2992169	14.56184747	10.32578921	4.971098523	3.021276535
76	2	3	4	38	28.22143577	28.63066231	30.04790321	31.08881928	31.16454166	29.88509684	28.66959749	25.61559788	25.00179088	25.47200434	27.00057001	28.69475639	28.73639448
77	2	7	1	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
78	1	7	1	39	14.75220509	4.497734356	7.621096624	9.789845433	13.66655603	16.6476629	19.26110862	23.87793003	24.16665677	20.30863362	16.09574755	11.61001723	6.493737726
79	2	10	1	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
80	2	8	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
81	2	8	4	0	27.01607768	25.80570741	25.60882063	25.69359748	26.21466515	26.94990277	27.21649446	27.77538095	28.09243157	28.41055318	28.01861752	27.40670477	26.65349923
82	1	11	3	0	28.29653249	27.31069058	27.15341133	27.21604355	27.72703186	28.45938701	28.69291728	29.09386708	29.02290835	28.85283554	28.88836375	28.67248288	28.16998265
83	2	9	4	40	22.50062219	19.15001056	20.62650432	22.20336412	24.26097394	25.28717711	24.5986831	23.62698701	23.91604289	23.55055845	22.26830903	20.88797551	20.21207839
84	2	3	4	0	26.49027669	26.07315607	27.77124772	29.29841252	30.14904715	29.01599095	27.80285071	24.2461829	23.39983947	24.22429939	25.44925586	26.22579355	25.58119821
85	2	3	4	0	28.47753464	27.59371881	28.35406124	29.63164749	30.86245551	30.86391261	30.33288355	27.26117855	26.08376433	26.72804961	28.4015747	28.74512456	27.45169087
86	2	12	4	0	25.12459445	24.40923349	24.39330886	25.27499578	25.31392466	24.78304548	24.681668	24.55490358	25.41761121	26.03660735	26.33489018	25.87115112	24.51556371
